ticker,max_duration_days,max_duration_start_date,max_duration_end_date,avg_turnover,notes,source,cut_off_date,counts
TWCT,1,2020-11-11,2020-11-11,4237728,,,,
PRPB,1,2020-09-25,2020-09-25,4177407,,,,
LOAK,1,2020-06-19,2020-06-19,4166913,,,,
KALV,1,2017-05-15,2017-05-15,4118747,,,,
FRSX,1,2019-10-22,2019-10-22,4112876,,,,
OSB,1,2016-05-23,2016-05-23,4029921,,,,
OCFT,1,2024-05-29,2024-05-29,3971311,,,,
PIK,1,2021-12-07,2021-12-07,3958964,,,,
ALDX,1,2017-01-19,2017-01-19,3941300,,,,
PLYM,1,2018-06-05,2018-06-05,3940359,,,,
FUSN,1,2022-06-06,2022-06-06,3935396,,,,
GTEC,1,2020-02-12,2020-02-12,3927680,,,,
ZVRA,1,2024-08-02,2024-08-02,3881299,,,,
APLT,1,2019-07-22,2019-07-22,3873406,,,,
INKT,1,2023-03-09,2023-03-09,3828418,,,,
SPIL,1,2016-05-25,2016-05-25,3821552,,,,
KRP,1,2017-10-20,2017-10-20,3790935,,,,
VSTE,1,2024-02-29,2024-02-29,3786571,,,,
GV,1,2024-08-27,2024-08-27,3703811,,,,
LMB,1,2017-05-10,2017-05-10,3678100,,,,
CNVS,1,2018-09-07,2018-09-07,3590111,,,,
AACG,1,2024-02-22,2024-02-22,3557867,,,,
ISPO,1,2024-01-18,2024-01-18,3464767,,,,
OST,1,2024-08-22,2024-08-22,3434108,,,,
TRVN,1,2018-10-11,2018-10-11,3432853,,,,
ALX,1,2015-11-27,2015-11-27,3358057,,,,
NERV,1,2025-05-01,2025-05-01,3342944,,,,
AACT,1,2023-10-06,2023-10-06,3255542,,,,
ACND,1,2020-11-13,2020-11-13,3254908,,,,
GSIW,1,2024-07-08,2024-07-08,3211719,,,,
SCNX,1,2025-02-27,2025-02-27,3204366,,,,
HUDI,1,2025-04-15,2025-04-15,3194907,,,,
YVR,1,2019-09-17,2019-09-17,3190790,,,,
ALTS,1,2022-05-24,2022-05-24,3184573,,,,
SCKT,1,2019-11-18,2019-11-18,3139499,,,,
PRFX,1,2023-01-31,2023-01-31,3123082,,,,
JFIN,1,2020-03-11,2020-03-11,3080914,,,,
DWTX,1,2022-09-01,2022-09-01,3062373,,,,
AREC,1,2019-08-09,2019-08-09,3001017,,,,
UFG,1,2025-03-06,2025-03-06,2957018,,,,
HOTH,1,2019-05-08,2019-05-08,2941725,,,,
MOGO,1,2019-10-14,2019-10-14,2912811,,,,
MIST,1,2019-10-23,2019-10-23,2904910,,,,
YQ,1,2024-04-11,2024-04-11,2891042,,,,
CELC,1,2020-10-29,2020-10-29,2881890,,,,
NWLI,1,2015-04-21,2015-04-21,2872210,,,,
HZON,1,2023-03-24,2023-03-24,2869044,,,,
HOUR,1,2023-11-20,2023-11-20,2867204,,,,
IMG,1,2023-09-29,2023-09-29,2784112,,,,
MRAC,1,2021-06-16,2021-06-16,2768421,,,,
VNME,1,2025-08-27,2025-08-27,2756248,,,,
JE,1,2021-03-09,2021-03-09,2751269,,,,
RVI,1,2018-06-27,2018-06-27,2749684,,,,
SAII,1,2020-11-12,2020-11-12,2721484,,,,
SMFL,1,2023-12-15,2023-12-15,2717765,,,,
SPRC,1,2022-02-15,2022-02-15,2702897,,,,
INMB,1,2019-03-27,2019-03-27,2681380,,,,
JYNT,1,2015-10-22,2015-10-22,2664823,,,,
APRE,1,2023-12-11,2023-12-11,2656407,,,,
NWTG,1,2024-09-30,2024-09-30,2642391,,,,
GMHS,1,2025-07-11,2025-07-11,2636454,,,,
AUUD,1,2022-11-25,2022-11-25,2627212,,,,
LGV,1,2022-09-09,2022-09-09,2582864,,,,
UBXG,1,2025-06-10,2025-06-10,2508057,,,,
NVOS,1,2022-08-10,2022-08-10,2454414,,,,
OBSV,1,2017-03-02,2017-03-02,2413273,,,,
VECT,1,2023-03-20,2023-03-20,2387732,,,,
GHSI,1,2023-12-12,2023-12-12,2375177,,,,
ONCT,1,2024-05-03,2024-05-03,2317251,,,,
DFSC,1,2023-08-30,2023-08-30,2311415,,,,
FORE,1,2021-08-05,2021-08-05,2306047,,,,
AMBR,1,2024-04-04,2024-04-04,2293738,,,,
NAAS,1,2019-11-06,2019-11-06,2266439,,,,
CGTL,1,2025-02-10,2025-02-10,2242056,,,,
BJDX,1,2023-03-02,2023-03-02,2241826,,,,
HCIC,1,2022-09-07,2022-09-07,2226375,,,,
RKDA,1,2024-09-05,2024-09-05,2221356,,,,
SVFC,1,2022-02-17,2022-02-17,2213120,,,,
VZLA,1,2022-03-01,2022-03-01,2197020,,,,
TLPH,1,2018-10-12,2018-10-12,2179490,,,,
LGHL,1,2020-09-17,2020-09-17,2160611,,,,
AGRX,1,2019-10-30,2019-10-30,2144571,,,,
LDTC,1,2024-04-30,2024-04-30,2137900,,,,
CYBE,1,2015-05-11,2015-05-11,2122987,,,,
ZKIN,1,2025-05-02,2025-05-02,2112470,,,,
HTGM,1,2015-12-02,2015-12-02,2102448,,,,
HCTI,1,2022-05-23,2022-05-23,2095794,,,,
SPPL,1,2024-02-21,2024-02-21,2095143,,,,
GILT,1,2015-10-19,2015-10-19,2059976,,,,
ZIVO,1,2022-11-25,2022-11-25,2050885,,,,
TRVI,1,2020-02-07,2020-02-07,2047521,,,,
KURI,1,2021-04-05,2021-04-05,2028533,,,,
BLBX,1,2024-09-17,2024-09-17,2021919,,,,
SEAC,1,2023-08-04,2023-08-04,2019870,,,,
QTNT,1,2015-06-29,2015-06-29,2010203,,,,
SGBX,1,2017-09-21,2017-09-21,2007844,,,,
KLR,1,2020-04-21,2020-04-21,1991969,,,,
FRGT,1,2022-07-15,2022-07-15,1984100,,,,
PETZ,1,2025-05-16,2025-05-16,1972383,,,,
CDTX,1,2023-01-24,2023-01-24,1958532,,,,
FEMY,1,2023-01-05,2023-01-05,1954809,,,,
ATIP,1,2023-11-24,2023-11-24,1948949,,,,
AQMS,1,2016-02-19,2016-02-19,1941578,,,,
LRHC,1,2024-01-30,2024-01-30,1936789,,,,
VHC,1,2025-04-21,2025-04-21,1883787,,,,
CSCI,1,2024-12-13,2024-12-13,1876425,,,,
EVAC,1,2025-08-29,2025-08-29,1868348,,,,
JYD,1,2024-08-07,2024-08-07,1839765,,,,
LIPO,1,2023-09-14,2023-09-14,1838887,,,,
DBDR,1,2020-11-27,2020-11-27,1828271,,,,
ARTL,1,2019-08-20,2019-08-20,1810845,,,,
HUGS,1,2021-07-27,2021-07-27,1802886,,,,
NTRP,1,2017-09-26,2017-09-26,1800051,,,,
HYPD,1,2018-06-12,2018-06-12,1794450,,,,
VEEE,1,2022-06-08,2022-06-08,1790113,,,,
PBMD,1,2015-03-12,2015-03-12,1775486,,,,
BWMN,1,2021-09-01,2021-09-01,1772113,,,,
MTEM,1,2024-01-08,2024-01-08,1755427,,,,
AMYT,1,2020-10-21,2020-10-21,1737544,,,,
XBIT,1,2023-09-07,2023-09-07,1733082,,,,
NBRV,1,2016-05-19,2016-05-19,1675576,,,,
HKIT,1,2025-04-15,2025-04-15,1674539,,,,
AKER,1,2015-10-12,2015-10-12,1666368,,,,
BACC,1,2025-09-03,2025-09-03,1652787,,,,
JG,1,2024-02-14,2024-02-14,1647928,,,,
LIXT,1,2024-08-14,2024-08-14,1633259,,,,
CNET,1,2017-07-10,2017-07-10,1621430,,,,
MTC,1,2019-05-30,2019-05-30,1617441,,,,
YAC,1,2020-11-19,2020-11-19,1608486,,,,
GOAC,1,2020-10-22,2020-10-22,1593496,,,,
VCNX,1,2019-10-28,2019-10-28,1583343,,,,
GTBP,1,2024-04-24,2024-04-24,1577562,,,,
APEN,1,2019-11-12,2019-11-12,1572074,,,,
EFOI,1,2023-08-15,2023-08-15,1569100,,,,
MFSw,1,2016-03-01,2016-03-01,1567257,,,,
IDXG,1,2016-06-16,2016-06-16,1542448,,,,
EGLT,1,2016-08-04,2016-08-04,1541517,,,,
MNPR,1,2020-05-19,2020-05-19,1506374,,,,
EDN,1,2022-10-20,2022-10-20,1504006,,,,
OYSE,1,2025-07-17,2025-07-17,1496907,,,,
WYNDw,1,2018-05-22,2018-05-22,1496316,,,,
LUXA,1,2022-08-04,2022-08-04,1477289,,,,
ATXI,1,2022-02-15,2022-02-15,1472474,,,,
LAIX,1,2019-07-08,2019-07-08,1465498,,,,
AEHL,1,2023-12-26,2023-12-26,1431119,,,,
NVCT,1,2022-10-10,2022-10-10,1420707,,,,
AEON,1,2025-02-25,2025-02-25,1406723,,,,
DNAC,1,2022-04-05,2022-04-05,1400674,,,,
ELWS,1,2024-08-09,2024-08-09,1360992,,,,
PNRw,1,2018-04-26,2018-04-26,1360060,,,,
BCLI,1,2023-09-27,2023-09-27,1355543,,,,
DRDB,1,2025-04-16,2025-04-16,1347384,,,,
TMDI,1,2019-09-24,2019-09-24,1346859,,,,
WAI,1,2025-06-02,2025-06-02,1342957,,,,
RIME,1,2023-02-13,2023-02-13,1338112,,,,
AEYE,1,2018-11-05,2018-11-05,1337404,,,,
SCOA,1,2022-09-01,2022-09-01,1336042,,,,
VTSI,1,2019-05-16,2019-05-16,1326048,,,,
CREV,1,2024-02-09,2024-02-09,1323487,,,,
HCAQ,1,2021-05-07,2021-05-07,1317829,,,,
GPL,1,2022-09-06,2022-09-06,1314382,,,,
NTP,1,2019-09-26,2019-09-26,1313945,,,,
AXLA,1,2019-10-24,2019-10-24,1310907,,,,
NVIV,1,2024-01-11,2024-01-11,1307414,,,,
LPCN,1,2018-01-10,2018-01-10,1292949,,,,
MGIH,1,2025-08-29,2025-08-29,1292048,,,,
FOUN,1,2022-06-09,2022-06-09,1289316,,,,
CCII,1,2025-08-26,2025-08-26,1288366,,,,
SERA,1,2022-11-25,2022-11-25,1285461,,,,
ENLV,1,2019-04-25,2019-04-25,1277142,,,,
CYRN,1,2017-10-11,2017-10-11,1271835,,,,
APLM,1,2025-06-06,2025-06-06,1270113,,,,
GSUM,1,2019-10-23,2019-10-23,1269911,,,,
MNOV,1,2015-03-24,2015-03-24,1255934,,,,
GSIT,1,2015-04-29,2015-04-29,1254504,,,,
AIHS,1,2025-05-22,2025-05-22,1247990,,,,
CBLI,1,2019-07-24,2019-07-24,1243267,,,,
SAI,1,2022-11-25,2022-11-25,1238283,,,,
NA,1,2023-02-28,2023-02-28,1235194,,,,
INAB,1,2022-07-08,2022-07-08,1230725,,,,
SBBP,1,2016-12-13,2016-12-13,1230013,,,,
GPCO,1,2021-12-03,2021-12-03,1228849,,,,
LEAP,1,2020-11-04,2020-11-04,1225204,,,,
PTIE,1,2018-06-26,2018-06-26,1218532,,,,
PCSA,1,2022-08-17,2022-08-17,1212417,,,,
AZRX,1,2016-11-03,2016-11-03,1212174,,,,
SKLN,1,2016-02-16,2016-02-16,1209791,,,,
CHAP,1,2018-11-01,2018-11-01,1208616,,,,
OCA,1,2022-04-01,2022-04-01,1197816,,,,
SPHA,1,2025-03-06,2025-03-06,1164509,,,,
BFST,1,2018-04-25,2018-04-25,1159858,,,,
YTEN,1,2017-01-09,2017-01-09,1157088,,,,
NXL,1,2023-10-30,2023-10-30,1154891,,,,
PLUR,1,2025-05-23,2025-05-23,1149930,,,,
OACB,1,2020-11-20,2020-11-20,1148458,,,,
SRAX,1,2016-12-23,2016-12-23,1137839,,,,
IMOS,1,2016-10-31,2016-10-31,1136485,,,,
PULM,1,2016-02-08,2016-02-08,1128522,,,,
ICCM,1,2022-10-04,2022-10-04,1118889,,,,
CPAR,1,2022-06-07,2022-06-07,1112458,,,,
BSN,1,2020-11-05,2020-11-05,1109176,,,,
RDAG,1,2025-07-24,2025-07-24,1105351,,,,
DRRX,1,2020-01-16,2020-01-16,1093170,,,,
TAOX,1,2025-01-31,2025-01-31,1089298,,,,
SORL,1,2015-01-09,2015-01-09,1081001,,,,
NMRD,1,2022-11-23,2022-11-23,1073821,,,,
RDZN,1,2024-03-04,2024-03-04,1066202,,,,
CLYM,1,2022-11-04,2022-11-04,1063726,,,,
VERO,1,2024-01-04,2024-01-04,1063391,,,,
TMTS,1,2020-12-24,2020-12-24,1042401,,,,
CTRV,1,2015-05-14,2015-05-14,1042106,,,,
LFTR,1,2022-07-27,2022-07-27,1035695,,,,
BSPM,1,2016-04-05,2016-04-05,1034255,,,,
DSAC,1,2021-10-19,2021-10-19,1023680,,,,
NH,1,2023-04-04,2023-04-04,1018177,,,,
XRTX,1,2023-11-10,2023-11-10,1017618,,,,
AUGX,1,2023-01-06,2023-01-06,1012761,,,,
OLBK,1,2015-11-27,2015-11-27,1007768,,,,
CORV,1,2019-12-10,2019-12-10,1002710,,,,
CFRX,1,2016-08-16,2016-08-16,995625,,,,
SLCR,1,2021-08-06,2021-08-06,984917,,,,
SQFT,1,2025-05-29,2025-05-29,969517,,,,
PCAP,1,2025-08-25,2025-08-25,966331,,,,
SPGS,1,2022-01-12,2022-01-12,956147,,,,
CSSE,1,2019-11-12,2019-11-12,946933,,,,
ALRS,1,2019-11-05,2019-11-05,943184,,,,
NATH,1,2019-04-29,2019-04-29,940015,,,,
TINV,1,2022-04-26,2022-04-26,932134,,,,
IMDX,1,2024-09-12,2024-09-12,928719,,,,
YGYI,1,2018-05-04,2018-05-04,926575,,,,
FMNB,1,2015-10-19,2015-10-19,920109,,,,
MEKA,1,2022-10-07,2022-10-07,919037,,,,
GVH,1,2025-03-03,2025-03-03,918766,,,,
SYPR,1,2018-11-21,2018-11-21,893593,,,,
XYF,1,2022-10-07,2022-10-07,891390,,,,
OCCI,1,2018-12-14,2018-12-14,885330,,,,
TLIS,1,2023-09-27,2023-09-27,879984,,,,
FENG,1,2025-03-27,2025-03-27,879922,,,,
ADD,1,2023-08-01,2023-08-01,877174,,,,
ORRF,1,2015-04-22,2015-04-22,874674,,,,
CAAS,1,2018-09-28,2018-09-28,865101,,,,
SRXH,1,2025-04-24,2025-04-24,858407,,,,
VSTA,1,2023-04-21,2023-04-21,855717,,,,
NPAC,1,2025-06-17,2025-06-17,848118,,,,
IPHA,1,2023-10-26,2023-10-26,846527,,,,
SHSP,1,2016-06-22,2016-06-22,845770,,,,
XGTI,1,2016-12-20,2016-12-20,840051,,,,
SGMA,1,2015-11-04,2015-11-04,828343,,,,
NRXS,1,2024-05-28,2024-05-28,822367,,,,
KARO,1,2022-12-20,2022-12-20,818461,,,,
CJET,1,2025-02-13,2025-02-13,816363,,,,
LINC,1,2020-01-16,2020-01-16,793696,,,,
SHIM,1,2024-10-15,2024-10-15,782649,,,,
SHBI,1,2015-07-09,2015-07-09,779113,,,,
CMCL,1,2017-10-03,2017-10-03,777473,,,,
BBU,1,2018-07-02,2018-07-02,777316,,,,
BACK,1,2019-05-22,2019-05-22,771807,,,,
PCOM,1,2022-04-14,2022-04-14,771043,,,,
NVGN,1,2017-08-18,2017-08-18,768729,,,,
BRIA,1,2025-02-24,2025-02-24,767637,,,,
INTS,1,2023-10-27,2023-10-27,763220,,,,
YSAC,1,2020-12-17,2020-12-17,755410,,,,
RUSHB,1,2015-02-23,2015-02-23,749307,,,,
NIXX,1,2024-08-09,2024-08-09,748376,,,,
SYBX,1,2025-05-01,2025-05-01,746821,,,,
VALN,1,2023-09-15,2023-09-15,740100,,,,
LEVB,1,2018-02-09,2018-02-09,739505,,,,
CALT,1,2024-04-03,2024-04-03,732618,,,,
SACH,1,2017-05-04,2017-05-04,725696,,,,
BBCP,1,2019-02-26,2019-02-26,724743,,,,
CPTN,1,2024-06-25,2024-06-25,721953,,,,
JCS,1,2015-10-09,2015-10-09,716381,,,,
VLRX,1,2017-11-07,2017-11-07,711830,,,,
LSTA,1,2024-05-08,2024-05-08,709976,,,,
SONA,1,2015-05-21,2015-05-21,705718,,,,
MVBF,1,2018-01-19,2018-01-19,705657,,,,
YIN,1,2019-09-23,2019-09-23,703511,,,,
FATH,1,2024-04-04,2024-04-04,703353,,,,
OHGI,1,2015-04-02,2015-04-02,702059,,,,
BMTX,1,2024-04-12,2024-04-12,701659,,,,
SMTI,1,2022-06-28,2022-06-28,699796,,,,
LPTH,1,2015-03-18,2015-03-18,696821,,,,
KINS,1,2015-07-07,2015-07-07,694540,,,,
ASPU,1,2017-08-10,2017-08-10,687105,,,,
BTOC,1,2024-08-08,2024-08-08,685845,,,,
MIXT,1,2023-04-24,2023-04-24,684588,,,,
AKA,1,2025-09-04,2025-09-04,682723,,,,
FNCH,1,2023-11-24,2023-11-24,678849,,,,
LEJU,1,2019-08-09,2019-08-09,671887,,,,
NDAC,1,2022-02-28,2022-02-28,671194,,,,
NISN,1,2023-09-22,2023-09-22,665950,,,,
CHKE,1,2019-06-05,2019-06-05,665934,,,,
CJJD,1,2024-06-24,2024-06-24,662160,,,,
IFMK,1,2017-08-11,2017-08-11,661633,,,,
AREN,1,2024-10-18,2024-10-18,660616,,,,
MCUR,1,2015-05-22,2015-05-22,655455,,,,
FCBP,1,2018-05-23,2018-05-23,654645,,,,
MDCX,1,2025-01-28,2025-01-28,648360,,,,
VIVK,1,2023-06-28,2023-06-28,645300,,,,
EHLDV,1,2025-03-13,2025-03-13,645206,,,,
SFE,1,2022-10-21,2022-10-21,644295,,,,
HSGX,1,2015-10-20,2015-10-20,643821,,,,
DTCK,1,2025-05-28,2025-05-28,639020,,,,
PAMT,1,2020-02-20,2020-02-20,635655,,,,
TELA,1,2022-01-13,2022-01-13,627774,,,,
HBCP,1,2015-12-23,2015-12-23,627473,,,,
DPSI,1,2024-01-25,2024-01-25,624497,,,,
HBP,1,2020-04-22,2020-04-22,619439,,,,
KRBP,1,2021-04-15,2021-04-15,615864,,,,
CWBC,1,2015-02-25,2015-02-25,614320,,,,
HFFG,1,2019-03-19,2019-03-19,603286,,,,
INFU,1,2018-10-17,2018-10-17,594836,,,,
NXXT,1,2024-07-19,2024-07-19,591016,,,,
YTRA,1,2017-01-09,2017-01-09,589341,,,,
LSH,1,2025-07-09,2025-07-09,588911,,,,
IPWR,1,2015-02-06,2015-02-06,586365,,,,
FMAO,1,2021-10-08,2021-10-08,585029,,,,
CNTG,1,2022-05-16,2022-05-16,581280,,,,
ELDN,1,2022-11-25,2022-11-25,578881,,,,
SNSE,1,2025-08-29,2025-08-29,577523,,,,
GNFT,1,2024-02-14,2024-02-14,575074,,,,
VSTD,1,2024-08-01,2024-08-01,573340,,,,
RDCM,1,2021-08-09,2021-08-09,572636,,,,
SMID,1,2023-05-23,2023-05-23,571793,,,,
EUDA,1,2024-02-01,2024-02-01,568485,,,,
OXLCI,1,2025-07-29,2025-07-29,564697,,,,
MSON,1,2017-03-22,2017-03-22,555641,,,,
ETTX,1,2019-07-17,2019-07-17,549299,,,,
LWAY,1,2022-07-08,2022-07-08,544241,,,,
IMPM,1,2020-02-14,2020-02-14,538172,,,,
IH,1,2023-12-15,2023-12-15,536991,,,,
PZRX,1,2016-07-22,2016-07-22,535859,,,,
GLE,1,2024-11-05,2024-11-05,534749,,,,
ERNA,1,2023-07-03,2023-07-03,528156,,,,
LABP,1,2023-08-16,2023-08-16,527720,,,,
WXM,1,2025-08-27,2025-08-27,527625,,,,
CRHM,1,2016-02-16,2016-02-16,526848,,,,
DFBG,1,2017-06-29,2017-06-29,523764,,,,
CMII,1,2021-07-21,2021-07-21,523161,,,,
RADX,1,2025-05-20,2025-05-20,521906,,,,
RAM,1,2022-07-13,2022-07-13,521587,,,,
SMTS,1,2017-09-12,2017-09-12,517317,,,,
NMCI,1,2019-03-22,2019-03-22,517113,,,,
FELP,1,2018-11-21,2018-11-21,515308,,,,
ULBI,1,2015-03-31,2015-03-31,514340,,,,
AUID,1,2023-11-16,2023-11-16,506874,,,,
GFN,1,2017-08-08,2017-08-08,505524,,,,
PFIS,1,2017-05-04,2017-05-04,505014,,,,
ISBA,1,2025-08-21,2025-08-21,503527,,,,
SPP,1,2016-02-17,2016-02-17,502509,,,,
OCS,1,2024-07-19,2024-07-19,500125,,,,
RRBI,1,2019-05-17,2019-05-17,498653,,,,
BBQ,1,2020-01-24,2020-01-24,494562,,,,
FMST,1,2025-01-30,2025-01-30,493951,,,,
FVCB,1,2018-11-07,2018-11-07,491714,,,,
BWAY,1,2022-11-01,2022-11-01,483992,,,,
NTBL,1,2024-10-14,2024-10-14,477953,,,,
OIIM,1,2019-07-03,2019-07-03,474373,,,,
BVFL,1,2024-05-09,2024-05-09,471793,,,,
BEBE,1,2017-08-29,2017-08-29,469336,,,,
DRAD,1,2019-09-03,2019-09-03,461747,,,,
NMFCZ,1,2024-10-22,2024-10-22,456039,,,,
ZDVSV,1,2021-10-04,2021-10-04,455665,,,,
BPYPN,1,2023-08-14,2023-08-14,454950,,,,
DLA,1,2015-03-04,2015-03-04,454501,,,,
AC,1,2022-11-25,2022-11-25,452519,,,,
YYGH,1,2024-10-29,2024-10-29,449350,,,,
MNTX,1,2022-11-07,2022-11-07,444742,,,,
NVA,1,2024-07-30,2024-07-30,440508,,,,
JXJT,1,2023-10-09,2023-10-09,438626,,,,
BOCH,1,2015-07-30,2015-07-30,438379,,,,
SRBK,1,2024-04-25,2024-04-25,438318,,,,
REED,1,2023-01-26,2023-01-26,424075,,,,
SGM,1,2016-10-20,2016-10-20,422612,,,,
IPCI,1,2017-07-26,2017-07-26,420326,,,,
CRD.A,1,2015-10-29,2015-10-29,412805,,,,
EDNT,1,2019-04-22,2019-04-22,412490,,,,
CPSS,1,2020-01-09,2020-01-09,409243,,,,
FFNW,1,2022-01-21,2022-01-21,408473,,,,
FSNN,1,2015-08-11,2015-08-11,405197,,,,
LGCB,1,2025-08-11,2025-08-11,402917,,,,
CFFI,1,2022-03-09,2022-03-09,401642,,,,
USCB,1,2021-12-29,2021-12-29,401335,,,,
RIBT,1,2016-10-25,2016-10-25,401205,,,,
LANV,1,2024-03-01,2024-03-01,399011,,,,
WPCS,1,2017-05-16,2017-05-16,398967,,,,
OCIP,1,2017-11-27,2017-11-27,398918,,,,
NKSH,1,2022-10-21,2022-10-21,396402,,,,
FLX,1,2025-03-14,2025-03-14,395715,,,,
MNSB,1,2022-08-19,2022-08-19,392137,,,,
RMBI,1,2023-11-28,2023-11-28,390091,,,,
BCTG,1,2020-11-27,2020-11-27,383730,,,,
PWOD,1,2022-07-11,2022-07-11,380732,,,,
SBPH,1,2016-10-06,2016-10-06,379911,,,,
LCNB,1,2015-07-29,2015-07-29,377916,,,,
BATL,1,2021-04-09,2021-04-09,377749,,,,
BKTI,1,2019-05-03,2019-05-03,375677,,,,
MBINM,1,2025-02-24,2025-02-24,375555,,,,
PC,1,2025-08-15,2025-08-15,375076,,,,
BPRN,1,2019-12-26,2019-12-26,367058,,,,
LIQT,1,2024-05-09,2024-05-09,365542,,,,
VNRX,1,2015-08-19,2015-08-19,363315,,,,
PCO,1,2017-12-11,2017-12-11,360627,,,,
FINW,1,2023-02-14,2023-02-14,353105,,,,
PESI,1,2015-07-22,2015-07-22,352170,,,,
TRINL,1,2024-11-19,2024-11-19,351936,,,,
GENC,1,2015-10-29,2015-10-29,350800,,,,
AE,1,2017-07-19,2017-07-19,350719,,,,
GIGA,1,2015-02-24,2015-02-24,346287,,,,
ATLO,1,2019-07-09,2019-07-09,343260,,,,
BNRE,1,2024-05-20,2024-05-20,340555,,,,
SRZN,1,2022-10-28,2022-10-28,337936,,,,
MMAC,1,2018-11-23,2018-11-23,337605,,,,
MBINO,1,2021-11-12,2021-11-12,337204,,,,
HBANM,1,2025-08-27,2025-08-27,336590,,,,
CGBDL,1,2025-08-13,2025-08-13,336207,,,,
FOSLL,1,2024-04-17,2024-04-17,334910,,,,
AFC,1,2017-03-24,2017-03-24,329682,,,,
MIND,1,2024-03-01,2024-03-01,322742,,,,
KUKE,1,2022-12-06,2022-12-06,319555,,,,
JMP,1,2018-05-09,2018-05-09,318086,,,,
PYDS,1,2017-08-01,2017-08-01,317970,,,,
ACU,1,2016-01-13,2016-01-13,317361,,,,
MBINN,1,2023-03-03,2023-03-03,316452,,,,
MYNA,1,2024-01-08,2024-01-08,314283,,,,
FAT,1,2020-01-09,2020-01-09,312941,,,,
EML,1,2024-01-18,2024-01-18,311802,,,,
RDGT,1,2025-06-02,2025-06-02,311726,,,,
ACNT,1,2024-02-21,2024-02-21,311437,,,,
VISN,1,2016-06-13,2016-06-13,307444,,,,
PELI,1,2025-07-31,2025-07-31,304785,,,,
STDY,1,2016-11-01,2016-11-01,302872,,,,
DRAM,1,2015-08-11,2015-08-11,302024,,,,
PMBC,1,2015-08-21,2015-08-21,299964,,,,
DGAS,1,2015-04-30,2015-04-30,290838,,,,
CTEK,1,2018-07-23,2018-07-23,290718,,,,
LUMO,1,2023-03-24,2023-03-24,288776,,,,
MFICL,1,2025-02-26,2025-02-26,286658,,,,
EDTK,1,2024-01-31,2024-01-31,286485,,,,
CVV,1,2018-03-20,2018-03-20,286113,,,,
APF,1,2016-05-20,2016-05-20,286011,,,,
FEBO,1,2025-05-22,2025-05-22,285753,,,,
BZC,1,2015-01-27,2015-01-27,285313,,,,
BSF,1,2015-01-28,2015-01-28,284694,,,,
EPOW,1,2025-09-03,2025-09-03,283513,,,,
LBGJ,1,2025-05-27,2025-05-27,280323,,,,
OSHC,1,2015-12-30,2015-12-30,279769,,,,
ONFO,1,2025-04-17,2025-04-17,278468,,,,
NYMTL,1,2023-11-24,2023-11-24,276784,,,,
MODD,1,2022-10-18,2022-10-18,276048,,,,
SNAL,1,2023-07-11,2023-07-11,273906,,,,
ESSA,1,2022-03-24,2022-03-24,273336,,,,
MOVE,1,2022-07-14,2022-07-14,273312,,,,
AKU,1,2020-10-12,2020-10-12,273267,,,,
SLGL,1,2019-05-21,2019-05-21,268812,,,,
WRN,1,2015-09-02,2015-09-02,264910,,,,
IRIX,1,2020-10-27,2020-10-27,262077,,,,
FBYD,1,2024-05-22,2024-05-22,259629,,,,
GSH,1,2018-07-16,2018-07-16,255552,,,,
SGA,1,2022-05-26,2022-05-26,254076,,,,
HROWL,1,2024-09-27,2024-09-27,253096,,,,
WSBK,1,2025-07-29,2025-07-29,253058,,,,
FTLF,1,2023-11-09,2023-11-09,247806,,,,
HERZ,1,2019-11-29,2019-11-29,245713,,,,
NYNY,1,2019-07-09,2019-07-09,244903,,,,
MI,1,2024-10-01,2024-10-01,244667,,,,
MRVC,1,2017-03-27,2017-03-27,244014,,,,
ARDM,1,2015-08-27,2015-08-27,243961,,,,
REFR,1,2017-07-26,2017-07-26,243009,,,,
PMD,1,2024-05-13,2024-05-13,241766,,,,
CMPOV,1,2025-02-25,2025-02-25,235533,,,,
MKZR,1,2024-11-29,2024-11-29,232106,,,,
ATLCL,1,2023-03-28,2023-03-28,231236,,,,
KIQ,1,2016-04-07,2016-04-07,229486,,,,
RFIL,1,2024-05-02,2024-05-02,227961,,,,
LSBG,1,2015-08-31,2015-08-31,227792,,,,
ALYA,1,2019-05-01,2019-05-01,227730,,,,
KFS,1,2015-12-24,2015-12-24,222527,,,,
NTWK,1,2022-11-25,2022-11-25,217992,,,,
BTN,1,2018-07-11,2018-07-11,217490,,,,
ONBPO,1,2024-07-19,2024-07-19,216383,,,,
SSKN,1,2025-04-09,2025-04-09,216147,,,,
QES,1,2020-02-28,2020-02-28,215506,,,,
CSWCZ,1,2025-08-21,2025-08-21,214792,,,,
SMTX,1,2017-09-05,2017-09-05,213908,,,,
QRHC,1,2019-10-18,2019-10-18,212992,,,,
CRD.B,1,2023-02-14,2023-02-14,210320,,,,
PPIH,1,2024-01-16,2024-01-16,207534,,,,
AEY,1,2019-04-04,2019-04-04,206103,,,,
STCN,1,2024-02-01,2024-02-01,204017,,,,
SVVC,1,2022-11-15,2022-11-15,203347,,,,
STRM,1,2017-07-31,2017-07-31,203158,,,,
SNFCA,1,2019-03-14,2019-03-14,201695,,,,
STIX,1,2022-12-15,2022-12-15,199299,,,,
EXFO,1,2018-06-08,2018-06-08,198747,,,,
